blast_id,time_s,amplitude,quality
0,0.194,-2.350219780786941,Good
0,0.195,-2.271794926296023,Good
0,0.196,-2.1218049392103615,Good
0,0.197,-2.3990279787032995,Good
0,0.198,-2.1299131041764716,Good
0,0.199,-2.3032826238914175,Good
0,0.2,-2.351949495482329,Good
0,0.201,-2.361137703099658,Good
0,0.202,-2.4345803123007377,Good
0,0.203,-2.179224767752953,Good
0,0.204,-2.2285508941883587,Good
0,0.205,-2.370626312769371,Good
0,0.206,-2.1998612119132064,Good
0,0.207,-2.087748878734404,Good
0,0.208,-2.044546145248971,Good
0,0.209,-1.8540478651927268,Good
0,0.21,-1.9192123798246015,Good
0,0.211,-2.0014122502386673,Good
0,0.212,-1.8163775839046326,Good
0,0.213,-1.8589746227652348,Good
0,0.214,-1.6081129928010056,Good
0,0.215,-1.642681194832486,Good
0,0.216,-1.4346060661929667,Good
0,0.217,-1.513940240463838,Good
0,0.218,-1.1330309511700891,Good
0,0.219,-1.330893911670581,Good
0,0.22,-0.8900481998321232,Good
0,0.221,-0.9917733180345523,Good
0,0.222,-0.774223407774496,Good
0,0.223,-0.5655975090905498,Good
0,0.224,-0.6441367626322364,Good
0,0.225,-0.3524342408589581,Good
0,0.226,-0.23392656173201853,Good
0,0.227,0.016549293212827873,Good
0,0.228,-0.17991483132403863,Good
0,0.229,0.12388013844190895,Good
0,0.23,0.36609526519079183,Good
0,0.231,0.3491565160807525,Good
0,0.232,0.7134523332215377,Good
0,0.233,0.6103823589756313,Good
0,0.234,0.917031877935563,Good
0,0.235,1.0073670388197387,Good
0,0.236,1.059994042084129,Good
0,0.237,1.2294792447546121,Good
0,0.238,1.2045262322375296,Good
0,0.239,1.4557863457630729,Good
0,0.24,1.5163728452529395,Good
0,0.241,1.4813124566267413,Good
0,0.242,1.6756424996465225,Good
0,0.243,1.9164080914903427,Good
0,0.244,1.9139866400733163,Good
0,0.245,1.887322155642212,Good
0,0.246,2.0303585419915615,Good
0,0.247,1.8738150637557847,Good
0,0.248,2.0442384802831977,Good
0,0.249,2.0151602712738894,Good
0,0.25,2.1058418249459043,Good
0,0.251,1.9930001287944759,Good
0,0.252,1.8623471549432231,Good
0,0.253,1.9792340895174783,Good
0,0.254,1.8883256328465712,Good
0,0.255,1.9238934913561732,Good
0,0.256,1.6907672073585953,Good
0,0.257,1.7830991978796897,Good
0,0.258,1.7891047125994433,Good
0,0.259,1.5473714156543437,Good
0,0.26,1.3110744914754027,Good
0,0.261,1.1287590160468053,Good
0,0.262,1.3093276130468332,Good
0,0.263,1.0994249840464148,Good
0,0.264,1.1077266712981542,Good
0,0.265,0.9968840767324311,Good
0,0.266,0.7606403210946608,Good
0,0.267,0.877463115616431,Good
0,0.268,0.5211865038828403,Good
0,0.269,0.3241107107759517,Good
0,0.27,0.21563561888685923,Good
0,0.271,-0.015502366591127553,Good
0,0.272,-0.10529191034340332,Good
0,0.273,-0.4728554945644154,Good
0,0.274,-0.4543513915808786,Good
0,0.275,-0.5817731511464068,Good
0,0.276,-0.6842933841169871,Good
0,0.277,-0.7288763178672716,Good
0,0.278,-0.8690423905962524,Good
0,0.279,-0.838613134430366,Good
0,0.28,-1.1240105417842345,Good
0,0.281,-1.0525370465105117,Good
0,0.282,-1.213565174470468,Good
0,0.283,-1.4542391618420654,Good
0,0.284,-1.5865025652695939,Good
0,0.285,-1.6230763495076719,Good
0,0.286,-1.6281761104915495,Good
0,0.287,-1.641167573400763,Good
0,0.288,-1.8314911345684561,Good
0,0.289,-2.04908102113976,Good
0,0.29,-1.952706184682268,Good
0,0.291,-2.0932024213055644,Good
0,0.292,-2.1509554130170825,Good
0,0.293,-2.0877371411262975,Good
0,0.294,-2.4053510582098543,Good
0,0.295,-2.5042748394597902,Good
0,0.296,-2.4806894507488675,Good
0,0.297,-2.2784117269121826,Good
0,0.298,-2.2237851309055694,Good
0,0.299,-2.329444379462081,Good
0,0.3,-2.127817294032282,Good
0,0.301,-2.3162118966554357,Good
0,0.302,-2.2688318499718707,Good
0,0.303,-2.176100442542505,Good
0,0.304,-2.0102425324346958,Good
0,0.305,-2.208293292939801,Good
0,0.306,-2.1143353865156014,Good
0,0.307,-2.0692541353359326,Good
0,0.308,-2.1003008305081314,Good
0,0.309,-1.9190886821812752,Good
0,0.31,-2.066857201026151,Good
0,0.311,-1.9654889847461205,Good
0,0.312,-1.9710687421900013,Good
0,0.313,-1.8495647476563817,Good
0,0.314,-1.7829536050427695,Good
0,0.315,-1.7614900000942708,Good
0,0.316,-1.5537983610001818,Good
0,0.317,-1.699682810877876,Good
0,0.318,-1.5143144184305353,Good
0,0.319,-1.483093008018199,Good
0,0.32,-1.410421804060233,Good
0,0.321,-1.4591916913164513,Good
0,0.322,-1.1404583038243132,Good
0,0.323,-1.2760188324491384,Good
0,0.324,-1.255088608511185,Good
0,0.325,-1.0452124492746246,Good
0,0.326,-1.2164573082388022,Good
0,0.327,-1.0666124602726752,Good
0,0.328,-0.9625210361654735,Good
0,0.329,-1.1145523575644116,Good
0,0.33,-0.8718012439508044,Good
0,0.331,-0.8280266508654466,Good
0,0.332,-0.795273305034302,Good
0,0.333,-0.7984829718949981,Good
0,0.334,-0.8102556315183518,Good
0,0.335,-0.7482829325491157,Good
0,0.336,-0.752102313898066,Good
0,0.337,-0.6488604107766469,Good
0,0.338,-0.532659261139205,Good
0,0.339,-0.3255765812295048,Good
0,0.34,-0.5137236844334088,Good
0,0.341,-0.38346677579825295,Good
0,0.342,-0.4446353657869382,Good
0,0.343,-0.297891575490902,Good
0,0.344,-0.39674182683897397,Good
0,0.345,-0.33584922382312354,Good
0,0.346,-0.04803180093307585,Good
0,0.347,-0.3238516621506062,Good
0,0.348,-0.26679299214373775,Good
0,0.349,-0.15133072996667046,Good
0,0.35,-0.15964611368086967,Good
0,0.351,-0.23587996827786228,Good
0,0.352,-0.20455673043625858,Good
0,0.353,-0.2528243886940868,Good
0,0.354,-0.16683309924730266,Good
0,0.355,-0.032959410199742856,Good
0,0.356,-0.10851251028794685,Good
0,0.357,-0.0009676773104882047,Good
0,0.358,-0.27215053207755047,Good
0,0.359,-0.07699064738289453,Good
0,0.36,0.004298226415862874,Good
0,0.361,-0.0626123430673398,Good
0,0.362,-0.12949691887542336,Good
0,0.363,-0.1441932885157559,Good
0,0.364,-0.0439663412438834,Good
0,0.365,0.04804405484984712,Good
0,0.366,-0.04629973992770525,Good
0,0.367,-0.09792475105911166,Good
0,0.368,0.006878016974143565,Good
0,0.369,-0.18073035665073992,Good
0,0.37,-0.025341886286345938,Good
0,0.371,0.16708238755539503,Good
0,0.372,-0.09539189593358047,Good
0,0.373,-0.04981010555004599,Good
0,0.374,0.05014254451764939,Good
0,0.375,-0.11954192577560654,Good
0,0.376,0.08308416296085812,Good
0,0.377,-0.1585224228845262,Good
0,0.378,0.07446067158568898,Good
0,0.379,-0.17530975531449416,Good
0,0.38,0.12686169977753486,Good
0,0.381,0.225872295324407,Good
0,0.382,-0.0982081736347354,Good
0,0.383,-0.04470513243019636,Good
0,0.384,-0.11808238336034296,Good
0,0.385,0.12504700675173414,Good
0,0.386,0.0720316909904728,Good
0,0.387,0.06041094205729215,Good
0,0.388,-0.15410619270897818,Good
0,0.389,-0.06378634848532332,Good
0,0.39,-0.07549995368814127,Good
0,0.391,0.05220650976392684,Good
0,0.392,0.043809634591787626,Good
0,0.393,0.018489527223699367,Good
0,0.394,-0.03607368734131281,Good
0,0.395,0.036535849373488256,Good
0,0.396,0.048968483271034396,Good
0,0.397,0.07365332735939438,Good
0,0.398,-0.05301960894540441,Good
0,0.399,0.14648030047688743,Good
0,0.4,0.0060537952877082754,Good
0,0.401,-0.2616105420060772,Good
0,0.402,0.230507769657467,Good
0,0.403,-0.07127167467178519,Good
0,0.404,0.02375940877454165,Good
0,0.405,0.13497796801794545,Good
0,0.406,-0.06048465596453972,Good
0,0.407,0.1174237870979678,Good
0,0.408,-0.1594372445424023,Good
0,0.409,0.0005842536446620815,Good
0,0.41,0.12916442550050325,Good
0,0.411,0.005269628149156333,Good
0,0.412,-0.17659666734340404,Good
0,0.413,0.030961365228176885,Good
0,0.414,-0.17535082377813757,Good
0,0.415,-0.07678920918921095,Good
0,0.416,-0.029413125243940064,Good
0,0.417,0.07564049051120393,Good
0,0.418,0.03306218946000014,Good
0,0.419,-0.1734339399001572,Good
0,0.42,0.01960988988187727,Good
0,0.421,0.0538092967630934,Good
0,0.422,-0.04132837579102779,Good
0,0.423,0.09066780690809924,Good
0,0.424,-0.034120845852615565,Good
0,0.425,-0.10491137282110526,Good
0,0.426,-0.033079783713064005,Good
0,0.427,-0.06937193110853106,Good
0,0.428,0.08319987255269941,Good
0,0.429,0.060034079373275664,Good
0,0.43,0.010095604146820383,Good
0,0.431,-0.019789855762555954,Good
0,0.432,0.08334550057342587,Good
0,0.433,-0.06277644629996064,Good
0,0.434,-0.06922194206472655,Good
0,0.435,-0.04734698798285375,Good
0,0.436,0.044672281192593845,Good
0,0.437,-0.005148651158365165,Good
0,0.438,-0.023974057544701614,Good
0,0.439,-0.026656851289187163,Good
0,0.44,0.23619664632590642,Good
0,0.441,-0.03161166736974143,Good
0,0.442,0.00806148390780571,Good
0,0.443,-0.04904861913032012,Good
0,0.444,-0.052492570178014036,Good
0,0.445,-0.13144392861692708,Good
0,0.446,-0.006982930787773416,Good
0,0.447,-0.11041332984442041,Good
0,0.448,0.15179483226121437,Good
0,0.449,-0.11743717541558663,Good
0,0.45,0.10278060304566626,Good
0,0.451,-0.01623004788286397,Good
0,0.452,0.004900184577440482,Good
0,0.453,0.06197654532907555,Good
0,0.454,-0.09049372288223745,Good
0,0.455,-0.08108423247834094,Good
0,0.456,0.09267133780817807,Good
0,0.457,0.07483679396345537,Good
0,0.458,0.12963499338049678,Good
0,0.459,0.06354410875370108,Good
0,0.46,0.01712832496844417,Good
0,0.461,0.031566688453660244,Good
0,0.462,-0.05641186943954876,Good
0,0.463,-0.06976272427208068,Good
0,0.464,0.12105925794752802,Good
0,0.465,0.032571853257191356,Good
0,0.466,0.014466148511065298,Good
0,0.467,-0.10308806844364092,Good
0,0.468,-0.1454845123652549,Good
0,0.469,-0.09545396038466536,Good
0,0.47,0.10331453447432226,Good
0,0.471,-0.029890363518075558,Good
0,0.472,0.17324403921857157,Good
0,0.473,-0.16932217591435272,Good
0,0.474,-0.02740588504371306,Good
0,0.475,-0.07091274875010069,Good
0,0.476,-0.04119070110625635,Good
0,0.477,-0.062347447161844094,Good
0,0.478,-0.06579501913415924,Good
0,0.479,-0.04504326023788638,Good
0,0.48,0.10199520935535614,Good
0,0.481,0.2022795240560898,Good
0,0.482,0.022843705042321805,Good
0,0.483,0.11457639407751473,Good
0,0.484,-0.09272907351336872,Good
0,0.485,0.14828996456300614,Good
0,0.486,-0.05979951684050086,Good
0,0.487,0.03698879386809525,Good
0,0.488,-0.03681448236299645,Good
0,0.489,-0.1277231727771833,Good
0,0.49,0.09390127331425478,Good
0,0.491,0.06064433993486749,Good
0,0.492,0.029399095289793654,Good
0,0.493,0.04507902461954836,Good
0,0.494,0.08085813743652923,Good
0,0.495,0.1502219120341899,Good
0,0.496,0.01566022451552883,Good
0,0.497,-0.040948768003854316,Good
0,0.498,-0.10798887067051968,Good
0,0.499,0.1470182592679804,Good
0,0.5,-0.11421421596053219,Good
0,0.501,0.043109848581098495,Good
0,0.502,-0.07723752825238483,Good
0,0.503,0.045603634628971434,Good
0,0.504,0.16938212019979607,Good
0,0.505,0.05029748740222696,Good
0,0.506,0.07169615150980228,Good
0,0.507,-0.007643130816004567,Good
0,0.508,0.00035729285034405325,Good
0,0.509,-0.12361669686822348,Good
0,0.51,-0.06797723745665465,Good
0,0.511,0.024098006639750674,Good
0,0.512,-0.18577689962181815,Good
0,0.513,0.05242598006657872,Good
0,0.514,-0.03310726347080203,Good
0,0.515,0.055338316888347006,Good
0,0.516,0.14917270225413484,Good
0,0.517,0.03479675243153253,Good
0,0.518,-0.03418404023033946,Good
0,0.519,-0.13858295473051654,Good
0,0.52,0.029223183838947578,Good
0,0.521,0.03027973472579533,Good
0,0.522,-0.048345723695668974,Good
0,0.523,0.033735586582036604,Good
0,0.524,-0.08509527595964593,Good
0,0.525,-0.0358736692487619,Good
0,0.526,-0.02086743916214903,Good
0,0.527,0.07614108091480959,Good
0,0.528,0.04074611227071754,Good
0,0.529,0.037941745550946926,Good
0,0.53,0.1160124684871715,Good
0,0.531,-0.0021672326883003896,Good
0,0.532,-0.0077876344920318865,Good
0,0.533,0.03780925614118035,Good
0,0.534,-0.011115346083267646,Good
0,0.535,-0.06389758398457708,Good
0,0.536,0.1477285406065808,Good
0,0.537,-0.186836755743016,Good
0,0.538,0.014377429465309635,Good
0,0.539,-0.08025675602079058,Good
0,0.54,0.042990709781410424,Good
0,0.541,0.03976563472954379,Good
0,0.542,-0.006006392051806615,Good
0,0.543,-0.08246251694893647,Good
0,0.544,0.03844383398692145,Good
0,0.545,-0.02834894782456393,Good
0,0.546,0.09793303343435081,Good
0,0.547,0.12584234658054314,Good
0,0.548,0.04231890771959808,Good
0,0.549,0.044290367976534836,Good
0,0.55,-0.0071154570527606755,Good
0,0.551,-0.08863062594773485,Good
0,0.552,-0.11736576728697473,Good
0,0.553,-0.14506953180986018,Good
0,0.554,0.025238872718345497,Good
0,0.555,-0.09388682879070755,Good
0,0.556,-0.1867150093847512,Good
0,0.557,-0.06722553371825701,Good
0,0.558,0.083431171169144,Good
0,0.559,-0.045887269837175865,Good
0,0.56,0.16579293345112203,Good
0,0.561,-0.17784302314201883,Good
0,0.562,0.09053591851583837,Good
0,0.563,-0.11566040512137786,Good
0,0.564,0.004162985265968254,Good
0,0.565,0.060951885423472366,Good
0,0.566,-0.02411213656698615,Good
0,0.567,0.07954412599710654,Good
0,0.568,-0.0732908285589293,Good
0,0.569,0.056183234403534836,Good
0,0.57,-0.006753935068317481,Good
0,0.571,-0.011137901822650093,Good
0,0.572,0.190219927306362,Good
0,0.573,-0.28745540858896196,Good
0,0.574,8.86253172674397e-05,Good
0,0.575,0.0011403232834372504,Good
0,0.576,0.03586391651728276,Good
0,0.577,-0.16892484200491598,Good
0,0.578,0.07411576467612811,Good
0,0.579,0.025624577194424306,Good
0,0.58,-0.04754446612557068,Good
0,0.581,-0.006987472240721481,Good
0,0.582,-0.17022054427061617,Good
0,0.583,-0.026315576906589595,Good
0,0.584,0.01774230959928982,Good
0,0.585,-0.15947494822220526,Good
0,0.586,-0.027429325118783727,Good
0,0.587,0.016348061891004906,Good
0,0.588,-0.0918751077751378,Good
0,0.589,-0.03653897513898019,Good
0,0.59,0.15002228710261398,Good
0,0.591,0.14670220933076072,Good
0,0.592,0.019982054420565908,Good
0,0.593,-0.01576378875787258,Good
0,0.594,0.0919797150842615,Good
0,0.595,-0.11616386335081692,Good
0,0.596,-0.0559784646695207,Good
0,0.597,0.11328640039692624,Good
0,0.598,-0.0016354405165347656,Good
0,0.599,-0.1833371698736358,Good
0,0.6,0.0594606207578213,Good
0,0.601,0.10958797347810788,Good
0,0.602,-0.09255168522245408,Good
0,0.603,-0.10068272016823826,Good
0,0.604,-0.1429881683466909,Good
0,0.605,0.055495532239333345,Good
0,0.606,-0.09962165580268202,Good
0,0.607,-0.06452367239627718,Good
0,0.608,0.0793889144620693,Good
0,0.609,0.01864657877676247,Good
0,0.61,0.03184942521702815,Good
0,0.611,-0.07003550276835609,Good
0,0.612,0.025694532918739132,Good
0,0.613,0.021402791835079926,Good
0,0.614,0.09319211814642457,Good
0,0.615,-0.034949577499175745,Good
0,0.616,0.09478955357169448,Good
0,0.617,-0.11777652087636453,Good
0,0.618,0.12388900090686168,Good
0,0.619,0.15188159630593628,Good
0,0.62,0.06851796506787909,Good
0,0.621,0.18393054667311054,Good
0,0.622,0.07415126120019107,Good
0,0.623,-0.2042302305724654,Good
0,0.624,-0.10956945102215383,Good
0,0.625,0.12091261906604311,Good
0,0.626,0.005483015155567469,Good
0,0.627,0.0030344140573335373,Good
0,0.628,-0.055307322658565576,Good
0,0.629,-0.01953948255479858,Good
0,0.63,0.11335967071490348,Good
0,0.631,0.08941269141560962,Good
0,0.632,-0.05963043406159135,Good
0,0.633,0.11139371213349236,Good
0,0.634,0.1329800178620778,Good
0,0.635,0.03867577177875824,Good
0,0.636,-0.022910808214294177,Good
0,0.637,0.013082839605011193,Good
0,0.638,0.130618670603817,Good
0,0.639,-0.03459162713947093,Good
0,0.64,-0.14838467411165127,Good
0,0.641,-0.07793791190717522,Good
0,0.642,0.07560404968051691,Good
0,0.643,0.10032476924839723,Good
0,0.644,0.11236200885454682,Good
0,0.645,-0.0019817138364372332,Good
0,0.646,-0.3007727076393588,Good
0,0.647,-0.02184782828283192,Good
0,0.648,-0.03952409963987464,Good
0,0.649,-0.10290331046105616,Good
0,0.65,-0.15665289892131556,Good
0,0.651,0.008989889502384763,Good
0,0.652,-0.12692447496343517,Good
0,0.653,-0.07841430870479299,Good
0,0.654,0.19155555578501152,Good
0,0.655,-0.10332478779235366,Good
0,0.656,-0.12807331883189,Good
0,0.657,-0.04205906766313759,Good
0,0.658,-0.07295015018031287,Good
0,0.659,-0.0555357944622121,Good
0,0.66,0.033620524849092254,Good
0,0.661,-0.09702895915593283,Good
0,0.662,0.024113369006853506,Good
0,0.663,0.017809877739041434,Good
0,0.664,0.03166444973824875,Good
0,0.665,-0.055522885086435325,Good
0,0.666,-0.046627164586456105,Good
0,0.667,0.06422723957200618,Good
0,0.668,-0.0918893157758625,Good
0,0.669,-0.07548475534582813,Good
0,0.67,-0.03000795138058739,Good
0,0.671,0.09753135757656833,Good
0,0.672,0.02244812198157055,Good
0,0.673,-0.11053379606864877,Good
0,0.674,0.03354349079002194,Good
0,0.675,0.03618944486437034,Good
0,0.676,-0.02429725538958875,Good
0,0.677,-0.07305565810729489,Good
0,0.678,0.042179754509412616,Good
0,0.679,-0.08848102599401297,Good
0,0.68,0.00023041668046134292,Good
0,0.681,-0.13853362845762324,Good
0,0.682,0.02727261039380537,Good
0,0.683,0.08891050728281417,Good
0,0.684,-0.0014959659143362922,Good
0,0.685,0.0366567540765856,Good
0,0.686,-0.057866800192347426,Good
0,0.687,-0.15983553161235753,Good
0,0.688,0.10241556607319338,Good
0,0.689,0.04463892775695619,Good
0,0.69,-0.11011309112451365,Good
0,0.691,0.10510164694094358,Good
0,0.692,0.03145529145682868,Good
0,0.693,0.15641743910880937,Good
0,0.694,0.24503244042429034,Good
0,0.695,0.011581693259715661,Good
0,0.696,-0.19725969122055098,Good
0,0.697,-0.05048668491157007,Good
0,0.698,0.025940097213378845,Good
0,0.699,0.12953953184504932,Good
0,0.7,-0.08714928209316125,Good
0,0.701,-0.23362221490262478,Good
0,0.702,0.17692202924503742,Good
0,0.703,0.06774455583449684,Good
0,0.704,0.2443943370603201,Good
0,0.705,-0.13411595695185305,Good
0,0.706,0.17133386090128555,Good
0,0.707,0.057802742190594385,Good
0,0.708,0.06259949023606409,Good
0,0.709,0.035831240055496816,Good
0,0.71,-0.003802884199147464,Good
0,0.711,0.13052685944963163,Good
0,0.712,0.0028045292126718958,Good
0,0.713,-0.055193767288956565,Good
0,0.714,-0.049429817949130817,Good
0,0.715,-0.0142250728634905,Good
0,0.716,0.10568255652126524,Good
0,0.717,0.1308778817450116,Good
0,0.718,0.016336391934253926,Good
0,0.719,0.13452682669458169,Good
0,0.72,0.050683078912302254,Good
0,0.721,0.11682282076980553,Good
0,0.722,-0.07897468126534236,Good
0,0.723,0.016235008062541554,Good
0,0.724,0.1488408894586629,Good
0,0.725,-0.06898469204747398,Good
0,0.726,-0.08572560889206414,Good
0,0.727,-0.041877077852872036,Good
0,0.728,0.0371269537816273,Good
0,0.729,-0.19425078932538295,Good
0,0.73,0.05145369392049096,Good
0,0.731,-0.024563850886559907,Good
0,0.732,0.032050126497907803,Good
0,0.733,-0.08073502275151645,Good
0,0.734,0.05901300449487874,Good
0,0.735,0.03443415705754971,Good
0,0.736,0.1396707053872239,Good
0,0.737,-0.007003975688449061,Good
0,0.738,0.009816780496932624,Good
0,0.739,0.14796626511683167,Good
0,0.74,0.03435563979375299,Good
0,0.741,0.23900666849270047,Good
0,0.742,0.0019937912734887806,Good
0,0.743,-0.11320953334697809,Good
0,0.744,-0.11248211354466323,Good
0,0.745,0.06840915771814401,Good
0,0.746,0.040429731905830504,Good
0,0.747,-0.04711930418744242,Good
0,0.748,-0.2019710628088528,Good
0,0.749,0.1494081691893588,Good
0,0.75,0.0009871851626321005,Good
0,0.751,-0.06845088093433062,Good
