trip_id,time_step,speed
2,2,13.292649700087964
2,3,12.418081264950793
2,4,11.114183095043487
2,5,11.40089081666457
2,6,14.820201394074843
2,7,18.95479171577017
2,8,14.982448413694048
2,9,15.890956874876686
2,10,17.04710996791287
2,11,19.889182738728337
2,12,20.486461153539608
2,13,17.030007180930248
2,14,20.0417852658191
2,15,22.112095290920816
2,16,18.775054624737887
2,17,19.999209860200946
2,18,23.884498852516426
2,19,23.789108772775972
2,20,22.691151976147655
2,21,24.416208623361495
2,22,22.42556062120244
2,23,25.444171436963064
2,24,29.203293267756823
2,25,27.243934125136388
2,26,24.74610296726899
2,27,26.318984779770588
2,28,26.809627068375047
2,29,31.034915031377047
2,30,27.17786964111536
2,31,32.00779422663996
2,32,30.308136584490203
2,33,30.680924552590415
2,34,30.004846101680542
2,35,30.303020812260204
2,36,31.84028344533748
2,37,29.653352191795452
2,38,32.10132832127126
2,39,31.617343637136205
2,40,34.74389572461512
2,41,33.868547149761106
2,42,36.194424866966244
2,43,32.14296008571261
2,44,32.59200952330589
2,45,35.94798764231118
2,46,34.126406293758954
2,47,32.96348573553536
2,48,35.86225165251632
2,49,34.383945036133255
2,50,36.013687780974294
2,51,34.86492163581958
2,52,36.045670275381035
2,53,36.49376953723315
2,54,32.55287336250205
2,55,33.823764661963644
2,56,35.33789586798694
2,57,32.7981898624025
2,58,32.824240927248276
2,59,35.10917690103838
2,60,37.01066910658286
2,61,32.34573166366895
2,62,32.358219392543454
2,63,35.40051169947024
2,64,34.040308089905366
2,65,34.104536835716054
2,66,34.78177973936333
2,67,32.29577500494141
2,68,33.46614177989081
2,69,33.44711713002753
2,70,31.37672559899808
2,71,33.38486527213863
2,72,29.83912501763532
2,73,32.90836737780473
2,74,32.71797318630181
2,75,29.94409779666886
2,76,30.121841577455026
2,77,33.24667786849115
2,78,30.55333285374621
2,79,27.656786047557556
2,80,30.487830692484163
2,81,28.207220356009124
2,82,24.681992516168496
2,83,25.007632738250834
2,84,26.66894997617897
2,85,25.992795416540723
2,86,28.59481753256898
2,87,25.86884572656718
2,88,23.43131313635622
2,89,23.14753620295243
2,90,24.71387851573961
2,91,22.01370251837183
2,92,20.242665639669553
2,93,20.056379487362623
2,94,19.77098189115721
2,95,19.076849167759963
2,96,20.976677264672947
2,97,18.575245435272407
2,98,16.219297792796883
2,99,16.899759364701186
2,100,14.625145608092218
2,101,15.319499230886803
2,102,15.240223104946377
2,103,12.700204046955866
2,104,11.27248936099104
2,105,8.8914033612905
2,106,11.375247548720345
2,107,11.65866106964232
2,108,6.725119685410366
3,0,10.946298077392509
3,1,9.76289912071452
3,2,11.826743514174048
3,3,12.12619910323954
3,4,11.936605418994214
3,5,11.566055104974055
3,6,18.452759671609158
3,7,13.068605705267554
3,8,17.14811058570708
3,9,14.548804104382464
3,10,16.214058492483883
3,11,16.945554648619922
3,12,19.929910332822857
3,13,17.544344772573833
3,14,15.663461755014644
3,15,23.18295442421579
3,16,19.292547945695322
3,17,20.687926005636033
3,18,22.597419718247426
3,19,22.644409828459104
3,20,23.5878238356134
3,21,23.49271618301464
3,22,24.01901164572214
3,23,24.728173162796143
3,24,25.859917410152168
3,25,25.346935238572964
3,26,24.82579267260661
3,27,27.560772441064493
3,28,29.201802288397495
3,29,28.58029714018346
3,30,26.67205544218547
3,31,29.81800762055829
3,32,30.08245841883519
3,33,31.170477693930653
3,34,28.64604133617647
3,35,31.270850239218394
3,36,30.32060200336793
3,37,31.79512102455646
3,38,32.36598311666009
3,39,27.432716130662147
3,40,32.83539864813356
3,41,32.163547958026555
3,42,33.209564071449975
3,43,32.883480768586885
3,44,32.653475462831025
3,45,36.0806838988647
3,46,35.52110646964893
3,47,34.78627191084876
3,48,34.491302942531966
3,49,35.449718279296995
3,50,31.484878633196224
3,51,32.6064471054908
3,52,32.563455526199206
3,53,34.83844699189137
3,54,36.55319819075496
3,55,35.3708661159857
3,56,34.67551718658002
3,57,32.759027409052436
3,58,33.34846695071242
3,59,33.10706793153083
3,60,33.84785671231749
3,61,33.98155904305676
3,62,33.582772117390896
3,63,34.2337609134999
3,64,32.74060778553884
3,65,35.52089763846752
3,66,34.808125877917995
3,67,33.1033457023333
3,68,34.21074321972814
3,69,32.661692406039094
3,70,34.489170439599086
3,71,35.3430338725278
3,72,35.05874412351955
3,73,32.84252772658997
3,74,32.92037200347014
3,75,35.03577661095991
3,76,31.89903446727156
3,77,32.195552332602446
3,78,32.72758574331375
3,79,28.014003546409285
3,80,31.49084827619222
3,81,30.84232736113137
3,82,29.012834573502698
3,83,27.911052216974777
3,84,31.120819668431224
3,85,28.49533059636867
3,86,28.097876103220894
3,87,25.088369674042557
3,88,23.37564401041751
3,89,24.751160581272703
3,90,26.70214448304911
3,91,26.752631173096336
3,92,23.93900751538444
3,93,22.783328769215498
3,94,21.857778176634913
3,95,23.345059193080765
3,96,20.567377112053304
3,97,22.60699755471795
3,98,20.261984563364134
3,99,19.028242671733796
3,100,17.25751392605303
3,101,17.85297885636932
3,102,15.100809606830007
3,103,15.812426091607003
3,104,15.993020399922079
3,105,13.70286589029833
3,106,14.340651365769224
3,107,13.92703302381887
3,108,13.769856889933093
3,109,15.379516642721402
3,110,15.398523783907578
3,111,10.246291369543911
3,112,10.597841986718906
3,113,8.449212053915033
4,0,8.365317602271903
4,1,11.85223623008604
4,2,12.490603664723334
4,3,13.435411182966186
4,4,12.888426468766681
4,5,14.33842102949667
4,6,16.00065159407838
4,7,15.05769539222278
4,8,15.475488448060077
4,9,15.995065626499338
4,10,13.150497405756958
4,11,18.62376233156589
4,12,16.477135707916677
4,13,16.946559832760123
4,14,18.134960509591384
4,15,22.054917085375504
4,16,19.9229793431833
4,17,21.298360489842985
4,18,21.2209414353089
4,19,22.436167717634646
4,20,22.240747070504245
4,21,23.943560567546744
4,22,25.356566469387484
4,23,24.95929210782896
4,24,26.15451217056291
4,25,23.699448594191768
4,26,24.03669393273047
4,27,24.084930527526872
4,28,26.86719036795225
4,29,28.36365645927063
4,30,28.770095634808442
4,31,29.814325276539346
4,32,29.575605905286054
4,33,28.62274615831097
4,34,30.611902913768006
4,35,31.47605645768319
4,36,30.519601863584732
4,37,31.171060662247555
4,38,32.80780164514333
4,39,33.9987456820756
4,40,33.92899822808249
4,41,32.54751459064142
4,42,32.62019019484867
4,43,32.131266044828955
4,44,31.23353040042009
4,45,33.34728615559607
4,46,31.5410536473954
4,47,32.631793924414765
4,48,32.22639524824573
4,49,34.83922178700044
4,50,35.55043112149527
4,51,38.342368264044666
4,52,34.53215742434217
4,53,33.70756366120187
4,54,31.491824073358845
4,55,37.094049811699435
4,56,34.536884070588144
4,57,33.90962001753233
4,58,37.03803115339191
4,59,34.27136002328134
4,60,36.04951710772042
4,61,32.43512184702794
4,62,34.813428798505605
4,63,37.580319219346734
4,64,33.73780365085833
4,65,34.47975080164842
4,66,32.16389746730417
4,67,32.585562153347155
4,68,32.40151422920065
4,69,33.23880461641727
4,70,32.50972307838245
4,71,30.60915382868162
4,72,31.881791363001696
4,73,32.577408325042796
4,74,35.24522813772032
4,75,34.5483437268552
4,76,32.480128242102644
4,77,30.758312756405328
4,78,30.61770210368698
4,79,29.50191449101483
4,80,32.21376001455429
4,81,30.153403668787266
4,82,33.38804706459518
4,83,30.91895149144149
4,84,30.387512575389533
4,85,28.420102925606574
4,86,29.176341880492664
4,87,27.326436880216324
4,88,25.589117018598046
4,89,27.307238701229693
4,90,29.20660760456178
4,91,26.693841810373613
4,92,26.935641128932076
4,93,24.603676167510436
4,94,26.74005462022541
4,95,24.467438112960124
4,96,23.629602587629098
4,97,24.173855774327738
4,98,22.165607790179223
4,99,21.723088324932913
4,100,21.745900086382605
4,101,18.04202837580174
4,102,20.335030578832026
4,103,17.24450363699732
4,104,20.462803984918022
4,105,17.358438990186333
4,106,19.555321900373
4,107,16.528760951450277
4,108,16.779444307687786
4,109,14.291813688831345
4,110,13.512703148288331
4,111,14.482640224452348
4,112,13.166091466968526
4,113,12.782507430025202
4,114,11.954780646150962
4,115,12.001191137294233
4,116,12.015417775316012
4,117,9.005418264829652
5,0,11.00799733601957
5,1,13.416726751003452
5,2,11.003314907049793
5,3,11.547294022712572
5,4,14.423915822967837
5,5,12.440679482371063
5,6,14.159462677774068
5,7,18.10659214539502
5,8,16.83644613421873
5,9,15.952185414944609
5,10,16.604356097005276
5,11,18.746567211368866
5,12,21.094991974985465
5,13,20.05364942498078
5,14,20.729844254641232
5,15,22.892757757427493
5,16,22.617385884476903
5,17,21.913570852014587
5,18,22.29346621270591
5,19,22.97078410664903
5,20,27.142996934798024
5,21,22.59991660132663
5,22,23.4745340086659
5,23,27.92910281696239
5,24,24.490486824104863
5,25,24.319005517576244
5,26,26.106449088063236
5,27,26.698253917778075
5,28,31.47521656806644
5,29,28.37085919788773
5,30,28.57352716955311
5,31,31.616946135463458
5,32,28.818071801026026
5,33,32.76612457389139
5,34,33.55490863650894
5,35,28.994751643373423
5,36,30.144597189461322
5,37,32.89177138612852
5,38,32.642511109065076
5,39,33.25895618134739
5,40,31.713320767986236
5,41,32.21038710451957
5,42,34.11144646552417
5,43,33.099591643639855
5,44,33.68915033019087
5,45,33.3190121254549
5,46,35.20539149274818
5,47,33.2447355563491
5,48,35.28097631213732
5,49,33.059564390342544
5,50,36.63494318180018
5,51,33.53718814265472
5,52,33.52399078026468
5,53,35.16807860746862
5,54,32.07265107497981
5,55,35.919666603520255
5,56,34.15530752241169
5,57,33.30271194643597
5,58,39.23612395887347
5,59,36.97218468238031
5,60,34.98279370422343
5,61,36.32781159543987
5,62,33.145970911730124
5,63,35.667949631306215
5,64,32.22695190128205
5,65,31.737465120362316
5,66,31.660942245681483
5,67,35.216061082231775
5,68,34.54819117558868
5,69,30.87743492248238
5,70,34.736006550521985
5,71,32.19566851817917
5,72,34.49317263365844
5,73,33.58325280448318
5,74,32.44973438112781
5,75,30.792186496192002
5,76,30.365856140167026
5,77,30.768213980562212
5,78,28.943991294107136
5,79,28.024957516542145
5,80,29.146737913853915
5,81,29.91118170137021
5,82,30.78156689312395
5,83,28.316810454870044
5,84,28.148479196603514
5,85,28.18658775831857
5,86,23.91093831563473
5,87,26.268285561442287
5,88,28.051483971648565
5,89,24.732713401446585
5,90,24.732076731913136
5,91,26.393847638750152
5,92,21.556890801844542
5,93,21.254364874366367
5,94,21.356310358397483
5,95,22.57783692199424
5,96,21.830567921609838
5,97,21.80141952821097
5,98,20.32144778614417
5,99,20.125951168676657
5,100,16.60308832140663
5,101,18.61252853260102
5,102,18.35929875629063
5,103,16.693864985591503
5,104,16.1940387245437
5,105,11.751274359280089
5,106,17.77109148302323
5,107,12.287618820895055
5,108,14.52530578976728
5,109,10.766010727301325
5,110,9.483090759605743
5,111,11.755683784993344
5,112,7.91255184139978
6,0,12.04827960273388
6,1,9.737353847400477
6,2,8.977923005441546
6,3,13.74793626967385
6,4,14.327415398178577
6,5,14.566562747128009
6,6,11.67042477191589
6,7,14.841153167012411
6,8,15.339985822622005
6,9,16.428572604848036
6,10,18.288169986136033
6,11,17.202344313597067
6,12,20.141225301206525
6,13,19.318516817683804
6,14,21.755365704602493
6,15,21.573429798790595
6,16,19.168588312793066
6,17,20.02678898944624
6,18,24.60383641235792
6,19,22.15958932555548
6,20,21.245877762936104
6,21,24.663520913383955
6,22,23.93716469488104
6,23,24.710643709713604
6,24,31.00945120479286
6,25,24.97080805674707
6,26,25.162427264383705
6,27,30.685869334672415
6,28,27.883051891477194
6,29,27.36594374005827
6,30,29.99515850761462
6,31,29.50238328336064
6,32,31.22281901920409
6,33,30.85633311902795
6,34,30.889977732475746
6,35,30.71260971140111
6,36,30.67753990806068
6,37,33.35317275821895
6,38,30.28060823579485
6,39,36.85035378046909
6,40,31.417296214526306
6,41,31.157948415872593
6,42,34.25310085291236
6,43,30.971184787588655
6,44,36.031000932519966
6,45,35.92817354746325
6,46,32.42069526466715
6,47,34.89930593507728
6,48,34.399562174373465
6,49,36.33692231032072
6,50,34.35587524779204
6,51,33.75927322483263
6,52,34.32791977010908
6,53,33.971184128189016
6,54,35.65015323849761
6,55,37.0629599636795
6,56,33.352306650653915
6,57,36.57637355853555
6,58,33.278192880686596
6,59,35.380908360854725
6,60,36.747520949899425
6,61,35.88419679962895
6,62,33.49201440985061
6,63,35.9199612459485
6,64,35.872567407463364
6,65,32.22337820915424
6,66,33.80438095491261
6,67,33.20832062588764
6,68,32.74446014466396
6,69,33.95961443748706
6,70,32.0886996200516
6,71,32.198665145907825
6,72,32.86511874866324
6,73,30.558133935738006
6,74,31.867830632654307
6,75,31.94318157205142
6,76,31.316591731290224
6,77,29.451788198167378
6,78,29.480988968860782
6,79,28.316947609092274
6,80,29.83538706228407
6,81,27.067242058410574
6,82,26.292031014762923
6,83,26.81709226375675
6,84,27.07616681237595
6,85,26.62969235739818
6,86,25.49899686574575
6,87,25.502306261644172
6,88,23.08077866027816
6,89,23.477910093290056
6,90,22.717145753896766
6,91,23.74765341101777
6,92,21.23100284815382
6,93,22.359242327607873
6,94,19.93825901574082
6,95,19.872157299022366
6,96,23.543636129330153
6,97,19.679515860104765
6,98,17.80237989634558
6,99,17.897971065439894
6,100,16.868586431487095
6,101,15.05600318475968
6,102,15.885509401564317
6,103,16.855859041788655
6,104,13.323527214670253
6,105,14.04590846981834
6,106,12.597402722082961
6,107,12.340714424707825
6,108,12.515828359351023
6,109,12.293795541475218
7,0,8.957859488934186
7,1,11.968070825755069
7,2,14.174736288893307
7,3,14.322992603903776
7,4,13.57168412756484
7,5,12.273226617897109
7,6,14.547091784578777
7,7,17.052991054982016
7,8,17.66085172734081
7,9,18.697743384575805
7,10,18.871099989530077
7,11,19.31792573718146
7,12,20.52012144179388
7,13,23.43638307148076
7,14,23.166645067463087
7,15,25.51540574328193
7,16,23.5037752167898
7,17,25.167997019553468
7,18,24.001779486995524
7,19,27.77329302647436
7,20,28.881490872925628
7,21,27.854513984647852
7,22,27.417377024181537
7,23,32.05296232796416
7,24,30.203120328504927
7,25,29.398779611231255
7,26,32.779077666290945
7,27,30.940666526352448
7,28,34.45926592370888
7,29,30.649042571567456
7,30,31.00348703568219
7,31,34.26905344985342
7,32,34.12467567198067
7,33,35.39074408057927
7,34,34.147146519610345
7,35,34.552167208565955
7,36,34.63296383377198
7,37,34.5181617107495
7,38,35.25107784273144
7,39,37.47562224127906
7,40,33.618407882846384
7,41,36.76033056505071
7,42,32.9083042412924
7,43,34.45731898538452
7,44,37.18475804658367
7,45,32.77573987329619
7,46,36.624519227778684
7,47,34.51641476251716
7,48,35.20903532158375
7,49,34.18406994001803
7,50,36.07415022077908
7,51,32.490441997087984
7,52,32.275045815960006
7,53,28.29309486205226
7,54,32.33338530494562
7,55,31.250506406937784
7,56,30.26406998167933
7,57,27.40811367418771
7,58,26.917565240641007
7,59,27.100258402570713
7,60,28.58953674060744
7,61,27.075826105660646
7,62,21.34938901264757
7,63,26.124236891793807
7,64,27.87325938520579
7,65,25.533902282765986
7,66,23.047346782381098
7,67,22.828004747843256
7,68,20.651095683304415
7,69,16.23135147482727
7,70,21.33699707289769
7,71,16.22873761401351
7,72,16.132932371131574
7,73,17.031159831228237
7,74,15.497619895178854
7,75,13.808401287772753
7,76,13.551917831476498
7,77,9.942559041217113
7,78,11.724298396185247
7,79,8.049294918297889
8,0,10.760569634556031
8,1,9.430530513957194
8,2,10.940382299815239
8,3,14.536628483933114
8,4,12.658345964574284
8,5,12.40960616728203
8,6,16.565906343572472
8,7,15.068089381274174
8,8,14.979602375616622
8,9,18.50134412324623
8,10,16.623524847875753
8,11,18.438604235150667
8,12,17.982790288747687
8,13,17.18405829142721
8,14,20.226777986998403
8,15,19.489763291208106
8,16,20.326557518660152
8,17,19.466148212984322
8,18,25.251875448999655
8,19,20.938032914925287
8,20,23.863859359589757
8,21,23.97854511949098
8,22,23.612268994661164
8,23,24.423823051324916
8,24,27.70253839957937
8,25,27.21349527359026
8,26,25.87339215204688
8,27,24.818138624647055
8,28,28.820993554310462
8,29,29.501624317153045
8,30,27.94311457767153
8,31,29.301673927723655
8,32,32.108109192015675
8,33,28.93895775040308
8,34,28.983825586609814
8,35,31.069963460984077
8,36,32.6167679677582
8,37,33.67611028324317
8,38,34.44269183042383
8,39,33.16251087587966
8,40,33.000335138880985
8,41,32.917931082504985
8,42,34.38729313706571
8,43,33.300440355517374
8,44,33.64396036841095
8,45,34.762617664003244
8,46,35.0636352762554
8,47,33.547266526916935
8,48,34.76413378545328
8,49,32.20781930669504
8,50,34.56484516174842
8,51,34.648680021256446
8,52,36.39324481814009
8,53,33.63528838808406
8,54,37.59244244110115
8,55,36.33255544167364
8,56,35.3670050538476
8,57,35.86857273523452
8,58,34.593155381797
8,59,31.007740236670358
8,60,34.27163200939302
8,61,35.53301850414859
8,62,35.0559666724855
8,63,33.568442475266295
8,64,35.751416914708905
8,65,32.14158844961617
8,66,34.06843467786012
8,67,33.82163133123689
8,68,32.763828450388395
8,69,32.70147261720247
8,70,34.402643659057695
8,71,31.171266799091985
8,72,31.016137830707937
8,73,31.239982597561582
8,74,31.452897349478185
8,75,30.04279773415723
8,76,30.37607366095357
8,77,28.314569023039294
8,78,31.070102942440723
8,79,31.036648008336968
8,80,27.492521040080852
8,81,27.727776131543887
8,82,26.39599486284638
8,83,26.46842560935969
8,84,28.335856287605864
8,85,25.327419829319563
8,86,23.029938939315073
8,87,26.454591781884375
8,88,24.153863698786058
8,89,22.29605115259601
8,90,23.636549590780884
8,91,22.115385014722722
8,92,20.789270468673372
8,93,21.55863996419557
8,94,17.998909672819718
8,95,18.35056611862824
8,96,18.848570810800176
8,97,17.264227226135468
8,98,21.861051855413194
8,99,17.007345147726543
8,100,17.34087703276683
8,101,14.543217431847147
8,102,14.98106086370172
8,103,18.359746988525274
8,104,14.153034828875178
8,105,13.026417855540386
8,106,8.741539734533813
8,107,11.667588689650717
8,108,11.788873695217237
8,109,9.303442246478225
9,0,10.520255257634489
9,1,7.544574937718913
9,2,9.365299038286107
9,3,12.491482424279246
9,4,13.67612861243635
9,5,13.331398550367613
9,6,15.01547351125461
9,7,15.409597729492273
9,8,14.105413627515315
9,9,17.089466328000118
9,10,19.053338224753652
9,11,16.01675825925654
9,12,16.53079167206127
9,13,18.016812922269956
9,14,19.47320864502872
9,15,18.823487194259172
9,16,20.838776280884133
9,17,19.89712303932314
9,18,23.245953185207277
9,19,22.456104919802087
9,20,22.951791817210918
9,21,24.26103190264533
9,22,22.974074883481382
9,23,22.727465095692754
9,24,25.35117916148736
9,25,26.881477171218624
9,26,28.114381765294205
9,27,28.012069968862214
9,28,28.61347915957911
9,29,31.69660845997275
9,30,27.765937735254038
9,31,29.459368495030702
9,32,27.84088521031685
9,33,28.025828901036874
9,34,29.043506194192975
9,35,29.2220097732023
9,36,30.476864266694314
9,37,29.25092388759706
9,38,30.846233893081706
9,39,31.41905768927452
9,40,32.22558002174419
9,41,33.23854502580419
9,42,34.43181999551963
9,43,32.77367447161969
9,44,32.198991328411665
9,45,34.050497656118324
9,46,32.62544029594668
9,47,35.7981836612027
9,48,32.93814885089809
9,49,35.22678918554313
9,50,34.22169242757548
9,51,34.902662990892914
9,52,34.69321205787133
9,53,33.51559314072712
9,54,35.46446748189572
9,55,36.829300257201965
9,56,37.23012095160228
9,57,35.85736566153901
9,58,34.391379679637296
9,59,34.81659569664218
9,60,35.59229034566096
9,61,36.95098149578483
9,62,36.39193283570265
9,63,33.183107268964235
9,64,33.0932767671609
9,65,32.97458774828927
9,66,37.41427767570702
9,67,33.07310125907858
9,68,32.838845545628125
9,69,35.35964354245439
9,70,33.544402405323275
9,71,36.187513698591914
9,72,36.877476890942745
9,73,31.566469560015932
9,74,34.47001335953983
9,75,30.003739677715625
9,76,31.646205255624157
9,77,33.16977043333955
9,78,32.62735109343103
9,79,33.866886103852586
9,80,31.196233994552994
9,81,29.237999900224867
9,82,27.97688690988275
9,83,31.170396522957766
9,84,30.88570956029748
9,85,31.5281400939037
9,86,30.13532643793591
9,87,26.87321589235727
9,88,29.582943963932752
9,89,28.46285591271838
9,90,28.35346098878826
9,91,28.86282268186305
9,92,27.277955933138287
9,93,25.09322201330286
9,94,25.092129986294964
9,95,22.80321391630767
9,96,22.052585797531464
9,97,20.799463965002175
9,98,21.760974949364712
9,99,21.381852822459347
9,100,19.36599268559872
9,101,23.145020665852392
9,102,21.479087807446458
9,103,22.925578053911643
9,104,19.197922679400662
9,105,19.741013356308066
9,106,17.87196105196783
9,107,17.20370876121981
9,108,14.2444586776247
9,109,15.060043352003209
9,110,14.045484171850305
9,111,13.979720782826032
9,112,14.449724869574693
9,113,14.617220074345736
9,114,11.547552538753093
9,115,9.987143561584013
9,116,10.86977046769664
9,117,12.271617454613718
9,118,11.386206582547626
10,0,9.25511409681585
10,1,10.731735238261376
10,2,14.373194389453364
10,3,10.425703457338471
10,4,13.189645901792971
10,5,16.296143136261193
10,6,15.188803895206142
10,7,14.70960174762454
10,8,17.66283253588984
10,9,16.067040769292166
10,10,19.46808208033506
10,11,20.94269204947368
10,12,20.763827854257705
10,13,20.79314553259989
10,14,25.206459296873273
10,15,25.39905755316309
10,16,22.414836609007413
10,17,22.12861050823924
10,18,28.85876425634253
10,19,24.14191556837411
10,20,28.43367598314078
10,21,25.32684734638468
10,22,29.028768904537174
10,23,28.469624376425013
10,24,28.86896527464771
10,25,29.53968525550726
10,26,32.2570962610273
10,27,36.73331542798462
10,28,31.85364240686017
10,29,31.818386489507265
10,30,31.25022374262108
10,31,32.71467520344376
10,32,35.500360245428126
10,33,31.827337779277492
10,34,32.74842952152947
10,35,35.77533796111848
10,36,30.33520769476914
10,37,35.46783167315122
10,38,34.278001454344775
10,39,34.65005016465961
10,40,35.28437152817503
10,41,32.786283971784364
10,42,35.344512444374125
10,43,33.01510882499765
10,44,38.649729964198606
10,45,37.04522811379272
10,46,34.71455927035531
10,47,33.9336244419044
10,48,32.567640777165074
10,49,33.60516665704447
10,50,31.744701960037336
10,51,34.48133040643593
10,52,31.711843621625587
10,53,30.018440955146232
10,54,34.0594840470155
10,55,32.61879410244793
10,56,32.57377836065681
10,57,31.408317303485987
10,58,33.60706951782935
10,59,30.224604936333247
10,60,31.20143011471013
10,61,32.69123595110251
10,62,29.294049394834115
10,63,27.33068096024502
10,64,25.647223585077995
10,65,28.313839991133815
10,66,27.270831731973537
10,67,24.115324035275727
10,68,22.15298545024779
10,69,23.872437027136158
10,70,21.15277215990927
10,71,22.70045391823813
10,72,20.350081771285637
10,73,20.686596570113927
10,74,15.788979028022162
10,75,18.37486377290474
10,76,13.876153502778815
10,77,14.148559593774262
10,78,15.455034358985998
10,79,13.352778864668581
10,80,12.456994179629262
10,81,12.575216858060589
10,82,9.91238369512256
10,83,10.765845001899047
11,0,9.658232566747628
11,1,7.809460812779638
11,2,12.593288845317863
11,3,10.128796556151276
11,4,10.510952600875163
11,5,15.021229499533762
11,6,14.346028260478642
11,7,16.90837491362174
11,8,17.316165137188868
11,9,16.608031738259058
11,10,19.185294520165073
11,11,21.766340465626485
11,12,18.900822508921596
11,13,19.44709949845776
11,14,20.104452358219532
11,15,22.05704208226966
11,16,25.0073575479239
11,17,21.75247873049392
11,18,25.550876996322543
11,19,22.12480733839033
11,20,25.594839283864857
11,21,27.031819284390437
11,22,23.775666538452704
11,23,28.128016354072944
11,24,30.44052791626645
11,25,31.12258928738289
11,26,27.254199440699857
11,27,30.10515595724852
11,28,32.02679441466496
11,29,28.78943341201893
11,30,31.95921065484102
11,31,31.138713956220396
11,32,35.61673928954919
11,33,34.28533115728279
11,34,33.744818735129826
11,35,33.83111739323797
11,36,32.615635539083044
11,37,33.8444622343339
